"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","sex","lifeStage","identificationRemarks","datasetID","vernacularName","institutionID","occurrenceRemarks","language","type","individualCount","elevation","elevationAccuracy","samplingProtocol","recordNumber","nomenclaturalCode","samplingEffort","county","locality","verbatimCoordinateSystem","municipality","ownerInstitutionCode","verbatimElevation","projectId","eventID","subfamily","verbatimIdentification","habitat","verbatimSRS","parentEventID","higherClassification","georeferenceRemarks","sampleSizeUnit","sampleSizeValue","eventRemarks","georeferencedBy","locationID","networkKeys","footprintWKT","fieldNumber","footprintSRS","name","organismQuantity","organismQuantityType","preparations","dynamicProperties","distanceFromCentroidInMeters","otherCatalogNumbers","verbatimTaxonRank","collectionID","institutionKey","coordinatePrecision","previousIdentifications","locationRemarks","establishmentMeans","fieldNotes","bibliographicCitation","accessRights","georeferenceSources","taxonRemarks","collectionKey","disposition","waterBody","higherGeography","locationAccordingTo","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","organismID","identificationQualifier","infraspecificEpithet","higherGeographyID","originalNameUsage","associatedSequences","taxonConceptID","acceptedNameUsage","rights","behavior"
"3118568556","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:20.464+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:20.464+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17628",NA,NA,"2016-11-03","3118568556",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17628",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118567769","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:20.307+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:20.307+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela Parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17719",NA,NA,"2016-11-03","3118567769",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17719",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118567219","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:18.858+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:18.858+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17807",NA,NA,"2016-11-03","3118567219",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17807",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118567375","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:18.896+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:18.896+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17877",NA,NA,"2016-11-03","3118567375",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17877",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118566671","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:18.674+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:18.674+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17990",NA,NA,"2016-11-03","3118566671",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:17990",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118584834","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:25.475+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:25.475+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela Parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18076",NA,NA,"2016-11-03","3118584834",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18076",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118584204","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:25.297+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:25.297+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18166",NA,NA,"2016-11-03","3118584204",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18166",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118583493","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:25.172+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:25.172+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18235",NA,NA,"2016-11-03","3118583493",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18235",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118582916","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:25.024+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:25.024+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18352",NA,NA,"2016-11-03","3118582916",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18352",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118582105","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:24.855+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:24.855+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18421",NA,NA,"2016-11-03","3118582105",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18421",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118582403","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:24.917+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:24.917+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18489",NA,NA,"2016-11-03","3118582403",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18489",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118571268","Tremarctos ornatus (F.G.Cuvier, 1825)",4.62133,-73.82478,"","a9a819bb-b94e-4e06-bbbd-4cc1eb6f3b1c","3ecddc17-a081-4e85-92c3-d8e31716342c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-01-05T01:01:42.299+00:00","2024-01-24T23:19:21.574+00:00",6,"MACHINE_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2016,11,3,"2016-11-03",308,308,NA,"2024-01-24T23:19:21.574+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,NA,"PNN","Angela parra Romero","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Parques Nacionales Naturales (PNN)","IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18577",NA,NA,"2016-11-03","3118571268",NA,NA,"IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:18577",NA,NA,"Asociación Colombiana de Zoología (ACZ)","10:20:00",NA,NA,NA,"Unknown",NA,NA,"Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real","900.370.306-1",NA,"es","Imagen estática",NA,3315,NA,"Cámara Trampa",NA,NA,NA,"Choachí","Chingaza","Grados decimales","Choachí",NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,"Fotografía",NA,NA,NA,"sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
